ID	Length	Charge	Aromaticity	InstabilityIndex	IsoelectricPoint	Hydrophobicity	Group	PC1	PC2
PRED|WP_000022939.1	28	0.501278907557396	0.07142857142857144	44.864285714285714	8.253774452209473	-0.5357142857142857	Predicted AMP Precursors	0.2864260960668053	-0.5387421865649782
PRED|WP_000023573.1	57	4.754348861048772	0.017543859649122806	27.95964912280702	9.66853313446045	-0.35789473684210527	Predicted AMP Precursors	0.7067841150501062	-0.45906359153263576
PRED|WP_000053889.1	64	0.7697666772891072	0.046875	43.24375	8.199040794372557	0.11874999999999997	Predicted AMP Precursors	0.12133093744023318	-0.09830545471336882
PRED|WP_000061141.1	91	7.806260915600746	0.10989010989010989	53.220989010988994	9.695094108581543	-0.12857142857142861	Predicted AMP Precursors	0.7420465384806234	-0.12328927437145445
PRED|WP_000086293.1	54	3.770260836399679	0.037037037037037035	70.79444444444442	9.69522304534912	-1.5703703703703709	Predicted AMP Precursors	1.004627734917944	-2.73917376523823
PRED|WP_000161254.1	43	-1.4190746125664928	0.0	23.35116279069768	5.450768470764159	-0.2674418604651163	Predicted AMP Precursors	-0.6616856305465673	-0.19882833110708306
PRED|WP_000182542.1	68	-1.2299426838820056	0.10294117647058824	76.3016176470588	6.241398811340332	-0.2970588235294118	Predicted AMP Precursors	-0.35675586777142726	-0.8656853753673499
PRED|WP_000200038.1	61	-3.3962720732412777	0.1639344262295082	36.349180327868844	4.873511695861816	-1.0819672131147542	Predicted AMP Precursors	-0.831823688607887	0.14925488337564957
PRED|WP_000251637.1	47	-1.3388344111139165	0.02127659574468085	60.04680851063829	5.973175621032715	-0.24042553191489363	Predicted AMP Precursors	-0.41711609496879937	-1.0688600286792345
PRED|WP_000270276.1	33	-4.322406501419528	0.18181818181818182	56.760606060606065	4.587497901916504	0.6787878787878787	Predicted AMP Precursors	-1.1071654788342489	1.5272338295641856
PRED|WP_000276396.1	226	11.978916859778785	0.10176991150442477	50.76017699115042	9.351864433288572	-0.5084070796460177	Predicted AMP Precursors	0.5849058571237505	-0.6136097967329691
PRED|WP_000277443.1	132	2.5802138647319754	0.12121212121212122	24.556136363636362	8.989165306091309	-0.6992424242424241	Predicted AMP Precursors	0.3065272476190634	0.2226051095054371
PRED|WP_000290738.1	66	-3.350381546516097	0.045454545454545456	27.7	5.107915687561035	-0.6469696969696968	Predicted AMP Precursors	-0.8071639555195032	-0.29127070111586956
PRED|WP_000370485.1	71	0.6013548831774997	0.01408450704225352	13.542253521126767	8.03174533843994	-0.33661971830985915	Predicted AMP Precursors	0.04943260006820575	0.0022908031920856877
PRED|WP_000427185.1	129	-0.4207607574696688	0.12403100775193798	28.04341085271317	6.543441200256347	0.6968992248062015	Predicted AMP Precursors	-0.6739724965815156	1.6598826763389467
PRED|WP_000464381.1	59	-12.492622074713147	0.11864406779661016	14.067796610169491	4.0500284194946286	-0.3949152542372881	Predicted AMP Precursors	-1.484349867617838	1.0756181505113194
PRED|WP_000490267.1	52	2.500446447782185	0.11538461538461538	28.334615384615383	11.711342811584473	1.8326923076923076	Predicted AMP Precursors	0.8373431010112853	2.5431827281539237
PRED|WP_000490937.1	46	3.5825338708009276	0.13043478260869565	-3.941086956521741	10.176350593566895	1.2521739130434781	Predicted AMP Precursors	0.4260044510234605	3.125419702704785
PRED|WP_000504070.1	46	-3.2480173011109095	0.06521739130434782	41.769565217391296	5.327768898010253	-0.7217391304347828	Predicted AMP Precursors	-0.6604107668330024	-0.5805812323448628
PRED|WP_000636785.1	77	-0.41129982817613886	0.10389610389610389	33.10922077922076	6.5483293533325195	-0.42207792207792205	Predicted AMP Precursors	-0.380537597631865	0.2532920404513562
PRED|WP_000667118.1	99	2.8355432822174063	0.12121212121212122	61.72929292929292	9.033003807067871	0.008080808080808119	Predicted AMP Precursors	0.3938310353559336	-0.11845586406034359
PRED|WP_000669361.1	105	-0.5116174571818277	0.11428571428571428	58.02095238095238	6.284255409240722	-0.3161904761904761	Predicted AMP Precursors	-0.4499916981991593	-0.2831977592931095
PRED|WP_000675273.1	94	-1.3648774804046333	0.09574468085106383	63.845851063829784	6.034277534484862	-0.18404255319148938	Predicted AMP Precursors	-0.5187388066123543	-0.4737292407215992
PRED|WP_000680690.1	41	0.5769941645204524	0.0975609756097561	7.81951219512195	7.939168739318848	0.9585365853658537	Predicted AMP Precursors	-0.18593180333801262	2.2848883323890945
PRED|WP_000691574.1	45	8.495955601797753	0.06666666666666667	63.24222222222221	10.573346900939939	0.18888888888888886	Predicted AMP Precursors	1.096845738488698	-0.4971410470910243
PRED|WP_000691794.1	48	0.580540107810974	0.14583333333333334	17.25208333333333	7.9995111465454105	0.7166666666666667	Predicted AMP Precursors	-0.1384933340401483	2.211164695301489
PRED|WP_000703023.1	62	5.577291782707229	0.06451612903225806	10.761290322580642	9.779418754577634	-0.6000000000000003	Predicted AMP Precursors	0.7121674864971458	0.2316445159279391
PRED|WP_000720060.1	144	3.6383723594961968	0.04166666666666667	30.32569444444443	8.826898384094239	-0.46388888888888896	Predicted AMP Precursors	0.29364647662108606	-0.4567701655807774
PRED|WP_000733015.1	76	-1.5064923207027676	0.013157894736842106	13.836842105263159	4.556577491760254	0.4289473684210526	Predicted AMP Precursors	-1.1200094155968243	0.9099562929647034
PRED|WP_000735804.1	62	0.5830992476774419	0.08064516129032258	49.37258064516129	7.879728889465332	-0.5048387096774194	Predicted AMP Precursors	0.12790984675479242	-0.5678528172891371
PRED|WP_000736695.1	111	12.084583675882582	0.009009009009009009	22.524324324324326	10.01711368560791	-0.6450450450450452	Predicted AMP Precursors	0.9582947011662384	-0.7172915847002074
PRED|WP_000738603.1	121	6.576171021767385	0.024793388429752067	33.75206611570245	9.934852027893069	0.3545454545454547	Predicted AMP Precursors	0.6270748429157863	0.08356432695762742
PRED|WP_000742883.1	56	4.673564500985619	0.0892857142857143	44.84642857142857	9.901844215393066	-0.4946428571428571	Predicted AMP Precursors	0.8101333766807596	-0.424718495240085
PRED|WP_000761577.1	66	-1.3158195700729562	0.015151515151515152	24.833333333333336	6.012792396545408	-0.13787878787878785	Predicted AMP Precursors	-0.5638085807544849	-0.01973404097864333
